product_sku,product_category,product_variant,currency,price_amount,product_features
tv.br,domain,transfer,USD,0,provider=openprovider
tv.in,domain,create,USD,7.67,provider=openprovider
tv.in,domain,renew,USD,10.96,provider=openprovider
tv.in,domain,transfer,USD,7.67,provider=openprovider
tv.it,domain,create,USD,19.56,provider=openprovider
tv.it,domain,renew,USD,19.56,provider=openprovider
tv.it,domain,transfer,USD,19.56,provider=openprovider
tv.tz,domain,create,USD,73.59,provider=openprovider
tv.tz,domain,renew,USD,91.99,provider=openprovider
tv.tz,domain,transfer,USD,0,provider=openprovider
tw,domain,create,USD,63.99,provider=openprovider
tw,domain,renew,USD,63.99,provider=openprovider
tw,domain,transfer,USD,63.99,provider=openprovider
tw.cn,domain,create,USD,33.26,provider=openprovider
tw.cn,domain,renew,USD,33.26,provider=openprovider
tw.cn,domain,transfer,USD,33.26,provider=openprovider
tychy.pl,domain,create,USD,14.2,provider=openprovider
tychy.pl,domain,renew,USD,34.08,provider=openprovider
tychy.pl,domain,transfer,USD,0,provider=openprovider
tz,domain,create,USD,112.84,provider=openprovider
tz,domain,renew,USD,112.84,provider=openprovider
tz,domain,transfer,USD,0,provider=openprovider
ua,domain,create,USD,96.76,provider=openprovider
ua,domain,renew,USD,115.84,provider=openprovider
ua,domain,transfer,USD,115.84,provider=openprovider
ud.it,domain,create,USD,19.56,provider=openprovider
ud.it,domain,renew,USD,19.56,provider=openprovider
ud.it,domain,transfer,USD,19.56,provider=openprovider
udine.it,domain,create,USD,19.56,provider=openprovider
udine.it,domain,renew,USD,19.56,provider=openprovider
udine.it,domain,transfer,USD,19.56,provider=openprovider
uio.ec,domain,create,USD,29.95,provider=openprovider
uio.ec,domain,renew,USD,39.95,provider=openprovider
uio.ec,domain,transfer,USD,39.95,provider=openprovider
uk,domain,create,USD,7.15,provider=openprovider
uk,domain,renew,USD,21.45,provider=openprovider
uk,domain,transfer,USD,0,provider=openprovider
uk.com,domain,create,USD,46.5,provider=openprovider
uk.com,domain,renew,USD,46.5,provider=openprovider
uk.com,domain,transfer,USD,46.5,provider=openprovider
uk.in,domain,create,USD,7.67,provider=openprovider
uk.in,domain,renew,USD,10.96,provider=openprovider
uk.in,domain,transfer,USD,7.67,provider=openprovider
uk.net,domain,create,USD,46.5,provider=openprovider
uk.net,domain,renew,USD,46.5,provider=openprovider
uk.net,domain,transfer,USD,46.5,provider=openprovider
uk.pr,domain,create,USD,294,provider=openprovider
uk.pr,domain,renew,USD,294,provider=openprovider
uk.pr,domain,transfer,USD,294,provider=openprovider
umb.it,domain,create,USD,19.56,provider=openprovider
umb.it,domain,renew,USD,19.56,provider=openprovider
umb.it,domain,transfer,USD,19.56,provider=openprovider
umbria.it,domain,create,USD,19.56,provider=openprovider
umbria.it,domain,renew,USD,19.56,provider=openprovider
umbria.it,domain,transfer,USD,19.56,provider=openprovider
university,domain,create,USD,68,provider=openprovider
university,domain,renew,USD,68,provider=openprovider
university,domain,transfer,USD,68,provider=openprovider
uno,domain,create,USD,27.98,provider=openprovider
uno,domain,renew,USD,27.98,provider=openprovider
uno,domain,transfer,USD,27.98,provider=openprovider
up.in,domain,create,USD,7.67,provider=openprovider
up.in,domain,renew,USD,10.96,provider=openprovider
up.in,domain,transfer,USD,7.67,provider=openprovider
urbino-pesaro.it,domain,create,USD,19.56,provider=openprovider
urbino-pesaro.it,domain,renew,USD,19.56,provider=openprovider
urbino-pesaro.it,domain,transfer,USD,19.56,provider=openprovider
urbinopesaro.it,domain,create,USD,19.56,provider=openprovider
urbinopesaro.it,domain,renew,USD,19.56,provider=openprovider
urbinopesaro.it,domain,transfer,USD,19.56,provider=openprovider
us,domain,create,USD,6.99,provider=openprovider
us,domain,renew,USD,15.99,provider=openprovider
us,domain,transfer,USD,15.99,provider=openprovider
us.com,domain,create,USD,30,provider=openprovider
us.com,domain,renew,USD,30,provider=openprovider
us.com,domain,transfer,USD,30,provider=openprovider
us.in,domain,create,USD,7.67,provider=openprovider
us.in,domain,renew,USD,10.96,provider=openprovider
us.in,domain,transfer,USD,7.67,provider=openprovider
us.org,domain,create,USD,30,provider=openprovider
us.org,domain,renew,USD,30,provider=openprovider
us.org,domain,transfer,USD,30,provider=openprovider
ustka.pl,domain,create,USD,14.2,provider=openprovider
ustka.pl,domain,renew,USD,34.08,provider=openprovider
ustka.pl,domain,transfer,USD,0,provider=openprovider
uy,domain,create,USD,180,provider=openprovider
uy,domain,renew,USD,180,provider=openprovider
uy,domain,transfer,USD,180,provider=openprovider
uy.com,domain,create,USD,66,provider=openprovider
uy.com,domain,renew,USD,66,provider=openprovider
uy.com,domain,transfer,USD,66,provider=openprovider
va.it,domain,create,USD,19.56,provider=openprovider
va.it,domain,renew,USD,19.56,provider=openprovider
va.it,domain,transfer,USD,19.56,provider=openprovider
vacations,domain,create,USD,48,provider=openprovider
vacations,domain,renew,USD,48,provider=openprovider
vacations,domain,transfer,USD,48,provider=openprovider
val-d-aosta.it,domain,create,USD,19.56,provider=openprovider
val-d-aosta.it,domain,renew,USD,19.56,provider=openprovider
val-d-aosta.it,domain,transfer,USD,19.56,provider=openprovider
val-daosta.it,domain,create,USD,19.56,provider=openprovider
val-daosta.it,domain,renew,USD,19.56,provider=openprovider
val-daosta.it,domain,transfer,USD,19.56,provider=openprovider
vald-aosta.it,domain,create,USD,19.56,provider=openprovider
vald-aosta.it,domain,renew,USD,19.56,provider=openprovider
vald-aosta.it,domain,transfer,USD,19.56,provider=openprovider
valdaosta.it,domain,create,USD,19.56,provider=openprovider
valdaosta.it,domain,renew,USD,19.56,provider=openprovider
valdaosta.it,domain,transfer,USD,19.56,provider=openprovider
valle-aosta.it,domain,create,USD,19.56,provider=openprovider
valle-aosta.it,domain,renew,USD,19.56,provider=openprovider
valle-aosta.it,domain,transfer,USD,19.56,provider=openprovider
valle-d-aosta.it,domain,create,USD,19.56,provider=openprovider
valle-d-aosta.it,domain,renew,USD,19.56,provider=openprovider
valle-d-aosta.it,domain,transfer,USD,19.56,provider=openprovider
valle-daosta.it,domain,create,USD,19.56,provider=openprovider
valle-daosta.it,domain,renew,USD,19.56,provider=openprovider
valle-daosta.it,domain,transfer,USD,19.56,provider=openprovider
valleaosta.it,domain,create,USD,19.56,provider=openprovider
valleaosta.it,domain,renew,USD,19.56,provider=openprovider
valleaosta.it,domain,transfer,USD,19.56,provider=openprovider
valled-aosta.it,domain,create,USD,19.56,provider=openprovider
valled-aosta.it,domain,renew,USD,19.56,provider=openprovider
valled-aosta.it,domain,transfer,USD,19.56,provider=openprovider
valledaosta.it,domain,create,USD,19.56,provider=openprovider
valledaosta.it,domain,renew,USD,19.56,provider=openprovider
valledaosta.it,domain,transfer,USD,19.56,provider=openprovider
vallee-aoste.it,domain,create,USD,19.56,provider=openprovider
vallee-aoste.it,domain,renew,USD,19.56,provider=openprovider
vallee-aoste.it,domain,transfer,USD,19.56,provider=openprovider
vallee-d-aoste.it,domain,create,USD,19.56,provider=openprovider
vallee-d-aoste.it,domain,renew,USD,19.56,provider=openprovider
vallee-d-aoste.it,domain,transfer,USD,19.56,provider=openprovider
valleeaoste.it,domain,create,USD,19.56,provider=openprovider
valleeaoste.it,domain,renew,USD,19.56,provider=openprovider
valleeaoste.it,domain,transfer,USD,19.56,provider=openprovider
valleedaoste.it,domain,create,USD,19.56,provider=openprovider
valleedaoste.it,domain,renew,USD,19.56,provider=openprovider
valleedaoste.it,domain,transfer,USD,19.56,provider=openprovider
vana,domain,create,USD,2225,provider=openprovider
vana,domain,renew,USD,2225,provider=openprovider
vana,domain,transfer,USD,2225,provider=openprovider
vao.it,domain,create,USD,19.56,provider=openprovider
vao.it,domain,renew,USD,19.56,provider=openprovider
vao.it,domain,transfer,USD,19.56,provider=openprovider
varese.it,domain,create,USD,19.56,provider=openprovider
varese.it,domain,renew,USD,19.56,provider=openprovider
varese.it,domain,transfer,USD,19.56,provider=openprovider
vb.it,domain,create,USD,19.56,provider=openprovider
vb.it,domain,renew,USD,19.56,provider=openprovider
vb.it,domain,transfer,USD,19.56,provider=openprovider
vc,domain,create,USD,51,provider=openprovider
vc,domain,renew,USD,51,provider=openprovider
vc,domain,transfer,USD,51,provider=openprovider
vc.it,domain,create,USD,19.56,provider=openprovider
vc.it,domain,renew,USD,19.56,provider=openprovider
vc.it,domain,transfer,USD,19.56,provider=openprovider
vda.it,domain,create,USD,19.56,provider=openprovider
vda.it,domain,renew,USD,19.56,provider=openprovider
vda.it,domain,transfer,USD,19.56,provider=openprovider
ve.it,domain,create,USD,19.56,provider=openprovider
ve.it,domain,renew,USD,19.56,provider=openprovider
ve.it,domain,transfer,USD,19.56,provider=openprovider
vegas,domain,create,USD,80.26,provider=openprovider
vegas,domain,renew,USD,80.26,provider=openprovider
vegas,domain,transfer,USD,80.26,provider=openprovider
ven.it,domain,create,USD,19.56,provider=openprovider
ven.it,domain,renew,USD,19.56,provider=openprovider
ven.it,domain,transfer,USD,19.56,provider=openprovider
veneto.it,domain,create,USD,19.56,provider=openprovider
veneto.it,domain,renew,USD,19.56,provider=openprovider
veneto.it,domain,transfer,USD,19.56,provider=openprovider
venezia.it,domain,create,USD,19.56,provider=openprovider
venezia.it,domain,renew,USD,19.56,provider=openprovider
venezia.it,domain,transfer,USD,19.56,provider=openprovider
venice.it,domain,create,USD,19.56,provider=openprovider
venice.it,domain,renew,USD,19.56,provider=openprovider
venice.it,domain,transfer,USD,19.56,provider=openprovider
ventures,domain,create,USD,59,provider=openprovider
ventures,domain,renew,USD,59,provider=openprovider
ventures,domain,transfer,USD,59,provider=openprovider
verbania.it,domain,create,USD,19.56,provider=openprovider
verbania.it,domain,renew,USD,19.56,provider=openprovider
verbania.it,domain,transfer,USD,19.56,provider=openprovider
vercelli.it,domain,create,USD,19.56,provider=openprovider
vercelli.it,domain,renew,USD,19.56,provider=openprovider
vercelli.it,domain,transfer,USD,19.56,provider=openprovider
verona.it,domain,create,USD,19.56,provider=openprovider
verona.it,domain,renew,USD,19.56,provider=openprovider
verona.it,domain,transfer,USD,19.56,provider=openprovider
versicherung,domain,create,USD,243.22,provider=openprovider
versicherung,domain,renew,USD,243.22,provider=openprovider
versicherung,domain,transfer,USD,243.22,provider=openprovider
vet,domain,create,USD,47,provider=openprovider
vet,domain,renew,USD,47,provider=openprovider
vet,domain,transfer,USD,47,provider=openprovider
vg,domain,create,USD,108,provider=openprovider
vg,domain,renew,USD,108,provider=openprovider
vg,domain,transfer,USD,108,provider=openprovider
vi.it,domain,create,USD,19.56,provider=openprovider
vi.it,domain,renew,USD,19.56,provider=openprovider
vi.it,domain,transfer,USD,19.56,provider=openprovider
viajes,domain,create,USD,70.36,provider=openprovider
viajes,domain,renew,USD,70.36,provider=openprovider
viajes,domain,transfer,USD,70.36,provider=openprovider
vibo-valentia.it,domain,create,USD,19.56,provider=openprovider
vibo-valentia.it,domain,renew,USD,19.56,provider=openprovider
vibo-valentia.it,domain,transfer,USD,19.56,provider=openprovider
vibovalentia.it,domain,create,USD,19.56,provider=openprovider
vibovalentia.it,domain,renew,USD,19.56,provider=openprovider
vibovalentia.it,domain,transfer,USD,19.56,provider=openprovider
vicenza.it,domain,create,USD,19.56,provider=openprovider
vicenza.it,domain,renew,USD,19.56,provider=openprovider
vicenza.it,domain,transfer,USD,19.56,provider=openprovider
video,domain,create,USD,33,provider=openprovider
video,domain,renew,USD,33,provider=openprovider
video,domain,transfer,USD,33,provider=openprovider
villas,domain,create,USD,59,provider=openprovider
villas,domain,renew,USD,59,provider=openprovider
villas,domain,transfer,USD,59,provider=openprovider
vin,domain,create,USD,59,provider=openprovider
vin,domain,renew,USD,59,provider=openprovider
vin,domain,transfer,USD,59,provider=openprovider
vip,domain,create,USD,19.98,provider=openprovider
vip,domain,renew,USD,25.98,provider=openprovider
vip,domain,transfer,USD,19.98,provider=openprovider
vision,domain,create,USD,55,provider=openprovider
vision,domain,renew,USD,55,provider=openprovider
vision,domain,transfer,USD,55,provider=openprovider
viterbo.it,domain,create,USD,19.56,provider=openprovider
viterbo.it,domain,renew,USD,19.56,provider=openprovider
viterbo.it,domain,transfer,USD,19.56,provider=openprovider
vix.br,domain,create,USD,42.25,provider=openprovider
vix.br,domain,renew,USD,42.25,provider=openprovider
vix.br,domain,transfer,USD,0,provider=openprovider
vlaanderen,domain,create,USD,49.43,provider=openprovider
vlaanderen,domain,renew,USD,49.43,provider=openprovider
vlaanderen,domain,transfer,USD,49.43,provider=openprovider
vn,domain,create,USD,145,provider=openprovider
vn,domain,renew,USD,145,provider=openprovider
vn,domain,transfer,USD,145,provider=openprovider
vodka,domain,create,USD,35.98,provider=openprovider
vodka,domain,renew,USD,35.98,provider=openprovider
vodka,domain,transfer,USD,35.98,provider=openprovider
vote,domain,create,USD,109.95,provider=openprovider
vote,domain,renew,USD,109.95,provider=openprovider
vote,domain,transfer,USD,71,provider=openprovider
voting,domain,create,USD,1671.48,provider=openprovider
voting,domain,renew,USD,1671.48,provider=openprovider
voting,domain,transfer,USD,865.91,provider=openprovider
voto,domain,create,USD,76,provider=openprovider
voto,domain,renew,USD,76,provider=openprovider
voto,domain,transfer,USD,100.36,provider=openprovider
voyage,domain,create,USD,58,provider=openprovider
voyage,domain,renew,USD,58,provider=openprovider
voyage,domain,transfer,USD,58,provider=openprovider
vr.it,domain,create,USD,19.56,provider=openprovider
vr.it,domain,renew,USD,19.56,provider=openprovider
vr.it,domain,transfer,USD,19.56,provider=openprovider
vs.it,domain,create,USD,19.56,provider=openprovider
vs.it,domain,renew,USD,19.56,provider=openprovider
vs.it,domain,transfer,USD,19.56,provider=openprovider
vt.it,domain,create,USD,19.56,provider=openprovider
vt.it,domain,renew,USD,19.56,provider=openprovider
vt.it,domain,transfer,USD,19.56,provider=openprovider
vuelos,domain,create,USD,20000.36,provider=openprovider
vuelos,domain,renew,USD,20000.36,provider=openprovider
vuelos,domain,transfer,USD,20000.36,provider=openprovider
vv.it,domain,create,USD,19.56,provider=openprovider
vv.it,domain,renew,USD,19.56,provider=openprovider
vv.it,domain,transfer,USD,19.56,provider=openprovider
walbrzych.pl,domain,create,USD,14.2,provider=openprovider
walbrzych.pl,domain,renew,USD,34.08,provider=openprovider
walbrzych.pl,domain,transfer,USD,0,provider=openprovider
wales,domain,create,USD,27.18,provider=openprovider
wales,domain,renew,USD,27.18,provider=openprovider
wales,domain,transfer,USD,27.18,provider=openprovider
wang,domain,create,USD,18,provider=openprovider
wang,domain,renew,USD,18,provider=openprovider
wang,domain,transfer,USD,18,provider=openprovider
warmia.pl,domain,create,USD,14.2,provider=openprovider
warmia.pl,domain,renew,USD,34.08,provider=openprovider
warmia.pl,domain,transfer,USD,0,provider=openprovider
warszawa.pl,domain,create,USD,14.2,provider=openprovider
warszawa.pl,domain,renew,USD,34.08,provider=openprovider
warszawa.pl,domain,transfer,USD,0,provider=openprovider
watch,domain,create,USD,49,provider=openprovider
watch,domain,renew,USD,49,provider=openprovider
watch,domain,transfer,USD,49,provider=openprovider
watches,domain,create,USD,280,provider=openprovider
